"url","Rank","Mountain 1","Mountain 1_link","Mountain 2","Mountain 3","Mountain 3_link","Heigh Tm 1","Height Ft","Prom Inen Cem","Range 1","Range 1_link","Range 2","Range 3","Range 3_link","Coordinates 1","Coordinates 1_alt","Coordinates 2","Coordinates 2_link","Coordinates 3","Coordinates 3_link","Coordinates 4","Coordinates 4_link","Coordinates 5","Coordinates 5_link","Coordinates 6","Coordinates 6_link","Coordinates 7","Coordinates 7_link","Parent 1","Parent 2","Parent 2_link","First Ascent 1","First Ascent 2","First Ascent 2_link","Ascents 1","Country With 1","Country With 2","Country With 2_link"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","11","Gasherbrum I","https://en.wikipedia.org/wiki/Gasherbrum_I","/; Hidden Peak / K5","[dp 1]; [dp 2]","; ","8,080; 8,080","26,509","2,155","Baltoro","https://en.wikipedia.org/wiki/Baltoro_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°43′28″N 76°41′47″E / 35.72444°N 76.69639°E / 35.72444; 76.69639 (11. Gasherbrum I / Hidden Peak / K5 (8080 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_43_28_N_76_41_47_E_&title=11.+Gasherbrum+I+%2F+Hidden+Peak+%2F+K5+%288080+m%29","35°43′28″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_43_28_N_76_41_47_E_&title=11.+Gasherbrum+I+%2F+Hidden+Peak+%2F+K5+%288080+m%29","76°41′47″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_43_28_N_76_41_47_E_&title=11.+Gasherbrum+I+%2F+Hidden+Peak+%2F+K5+%288080+m%29","35.72444°N 76.69639°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_43_28_N_76_41_47_E_&title=11.+Gasherbrum+I+%2F+Hidden+Peak+%2F+K5+%288080+m%29","35.72444; 76.69639","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_43_28_N_76_41_47_E_&title=11.+Gasherbrum+I+%2F+Hidden+Peak+%2F+K5+%288080+m%29","11. Gasherbrum I / Hidden Peak / K5 (8080 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_43_28_N_76_41_47_E_&title=11.+Gasherbrum+I+%2F+Hidden+Peak+%2F+K5+%288080+m%29","K2","K2","https://en.wikipedia.org/wiki/K2","1958","","","31 (16)","Pakistan[dp 1] • China[dp 2]","Pakistan; [dp 1]; China; [dp 2]","https://en.wikipedia.org/wiki/Pakistan; ; https://en.wikipedia.org/wiki/China; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","12","Broad Peak","https://en.wikipedia.org/wiki/Broad_Peak","","[dp 1]; [dp 2]","; ","8,051; 8,051","26,414","1,701","Baltoro","https://en.wikipedia.org/wiki/Baltoro_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°48′38″N 76°34′06″E / 35.81056°N 76.56833°E / 35.81056; 76.56833 (12. Broad Peak / K3 (8051 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_48_38_N_76_34_06_E_&title=12.+Broad+Peak+%2F+K3+%288051+m%29","35°48′38″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_48_38_N_76_34_06_E_&title=12.+Broad+Peak+%2F+K3+%288051+m%29","76°34′06″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_48_38_N_76_34_06_E_&title=12.+Broad+Peak+%2F+K3+%288051+m%29","35.81056°N 76.56833°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_48_38_N_76_34_06_E_&title=12.+Broad+Peak+%2F+K3+%288051+m%29","35.81056; 76.56833","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_48_38_N_76_34_06_E_&title=12.+Broad+Peak+%2F+K3+%288051+m%29","12. Broad Peak / K3 (8051 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_48_38_N_76_34_06_E_&title=12.+Broad+Peak+%2F+K3+%288051+m%29","Gasherbrum I","Gasherbrum I","https://en.wikipedia.org/wiki/Gasherbrum_I","1957","","","39 (19)","Pakistan[dp 1] • China[dp 2]","Pakistan; [dp 1]; China; [dp 2]","https://en.wikipedia.org/wiki/Pakistan; ; https://en.wikipedia.org/wiki/China; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","13","Gasherbrum II","https://en.wikipedia.org/wiki/Gasherbrum_II","/ K4","[dp 1]; [dp 2]","; ","8,035; 8,035","26,362","1,524","Baltoro","https://en.wikipedia.org/wiki/Baltoro_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°45′28″N 76°39′12″E / 35.75778°N 76.65333°E / 35.75778; 76.65333 (13. Gasherbrum II / K4 (8035 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_28_N_76_39_12_E_&title=13.+Gasherbrum+II+%2F+K4+%288035+m%29","35°45′28″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_28_N_76_39_12_E_&title=13.+Gasherbrum+II+%2F+K4+%288035+m%29","76°39′12″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_28_N_76_39_12_E_&title=13.+Gasherbrum+II+%2F+K4+%288035+m%29","35.75778°N 76.65333°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_28_N_76_39_12_E_&title=13.+Gasherbrum+II+%2F+K4+%288035+m%29","35.75778; 76.65333","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_28_N_76_39_12_E_&title=13.+Gasherbrum+II+%2F+K4+%288035+m%29","13. Gasherbrum II / K4 (8035 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_28_N_76_39_12_E_&title=13.+Gasherbrum+II+%2F+K4+%288035+m%29","Gasherbrum I","Gasherbrum I","https://en.wikipedia.org/wiki/Gasherbrum_I","1956","","","54 (12)","Pakistan[dp 1] • China[dp 2]","Pakistan; [dp 1]; China; [dp 2]","https://en.wikipedia.org/wiki/Pakistan; ; https://en.wikipedia.org/wiki/China; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","14","Shishapangma","https://en.wikipedia.org/wiki/Shishapangma","/ Gosainthān","","","8,027; 8,027","26,335","2,897","Jugal","https://en.wikipedia.org/wiki/Jugal_Himal","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°21′12″N 85°46′43″E / 28.35333°N 85.77861°E / 28.35333; 85.77861 (14. Shishapangma (8027 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_21_12_N_85_46_43_E_&title=14.+Shishapangma+%288027+m%29","28°21′12″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_21_12_N_85_46_43_E_&title=14.+Shishapangma+%288027+m%29","85°46′43″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_21_12_N_85_46_43_E_&title=14.+Shishapangma+%288027+m%29","28.35333°N 85.77861°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_21_12_N_85_46_43_E_&title=14.+Shishapangma+%288027+m%29","28.35333; 85.77861","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_21_12_N_85_46_43_E_&title=14.+Shishapangma+%288027+m%29","14. Shishapangma (8027 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_21_12_N_85_46_43_E_&title=14.+Shishapangma+%288027+m%29","Cho Oyu","Cho Oyu","https://en.wikipedia.org/wiki/Cho_Oyu","1964","","","43 (19)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","15","Gyachung Kang","https://en.wikipedia.org/wiki/Gyachung_Kang","","","","7,952; 7,952","26,089","672","Mahalangur","https://en.wikipedia.org/wiki/Mahalangur_Himal","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°05′53″N 86°44′42″E / 28.09806°N 86.74500°E / 28.09806; 86.74500 (15. Gyachung Kang (7952 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_05_53_N_86_44_42_E_&title=15.+Gyachung+Kang+%287952+m%29","28°05′53″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_05_53_N_86_44_42_E_&title=15.+Gyachung+Kang+%287952+m%29","86°44′42″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_05_53_N_86_44_42_E_&title=15.+Gyachung+Kang+%287952+m%29","28.09806°N 86.74500°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_05_53_N_86_44_42_E_&title=15.+Gyachung+Kang+%287952+m%29","28.09806; 86.74500","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_05_53_N_86_44_42_E_&title=15.+Gyachung+Kang+%287952+m%29","15. Gyachung Kang (7952 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_05_53_N_86_44_42_E_&title=15.+Gyachung+Kang+%287952+m%29","Cho Oyu","Cho Oyu","https://en.wikipedia.org/wiki/Cho_Oyu","1964","","","5 (3)","Nepal • China","Nepal; China","https://en.wikipedia.org/wiki/Nepal; https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","110","Gasherbrum III","https://en.wikipedia.org/wiki/Gasherbrum_III","/ K3a","[dp 1]; [dp 2]","; ","7,946; 7,946","26,070","355","Baltoro","https://en.wikipedia.org/wiki/Baltoro_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°45′33″N 76°38′30″E / 35.75917°N 76.64167°E / 35.75917; 76.64167 (Gasherbrum III (7946 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_33_N_76_38_30_E_&title=Gasherbrum+III+%287946+m%29","35°45′33″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_33_N_76_38_30_E_&title=Gasherbrum+III+%287946+m%29","76°38′30″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_33_N_76_38_30_E_&title=Gasherbrum+III+%287946+m%29","35.75917°N 76.64167°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_33_N_76_38_30_E_&title=Gasherbrum+III+%287946+m%29","35.75917; 76.64167","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_33_N_76_38_30_E_&title=Gasherbrum+III+%287946+m%29","Gasherbrum III (7946 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_33_N_76_38_30_E_&title=Gasherbrum+III+%287946+m%29","Gasherbrum II","Gasherbrum II","https://en.wikipedia.org/wiki/Gasherbrum_II","1975","","","2 (2)","Pakistan[dp 1] • China[dp 2]","Pakistan; [dp 1]; China; [dp 2]","https://en.wikipedia.org/wiki/Pakistan; ; https://en.wikipedia.org/wiki/China; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","16","Annapurna II","https://en.wikipedia.org/wiki/Annapurna_II","","","","7,937; 7,937","26,040","2,437","Annapurna","https://en.wikipedia.org/wiki/Annapurna","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°32′05″N 84°07′19″E / 28.53472°N 84.12194°E / 28.53472; 84.12194 (16. Annapurna II (7937 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_32_05_N_84_07_19_E_&title=16.+Annapurna+II+%287937+m%29","28°32′05″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_32_05_N_84_07_19_E_&title=16.+Annapurna+II+%287937+m%29","84°07′19″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_32_05_N_84_07_19_E_&title=16.+Annapurna+II+%287937+m%29","28.53472°N 84.12194°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_32_05_N_84_07_19_E_&title=16.+Annapurna+II+%287937+m%29","28.53472; 84.12194","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_32_05_N_84_07_19_E_&title=16.+Annapurna+II+%287937+m%29","16. Annapurna II (7937 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_32_05_N_84_07_19_E_&title=16.+Annapurna+II+%287937+m%29","Annapurna I","Annapurna I","https://en.wikipedia.org/wiki/Annapurna_I","1960","","","6 (19)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","17","Gasherbrum IV","https://en.wikipedia.org/wiki/Gasherbrum_IV","/ K3","[dp 1]","","7,932; 7,932","26,024","712","Baltoro","https://en.wikipedia.org/wiki/Baltoro_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°45′38″N 76°36′58″E / 35.76056°N 76.61611°E / 35.76056; 76.61611 (17. Gasherbrum IV (7932 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_38_N_76_36_58_E_&title=17.+Gasherbrum+IV+%287932+m%29","35°45′38″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_38_N_76_36_58_E_&title=17.+Gasherbrum+IV+%287932+m%29","76°36′58″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_38_N_76_36_58_E_&title=17.+Gasherbrum+IV+%287932+m%29","35.76056°N 76.61611°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_38_N_76_36_58_E_&title=17.+Gasherbrum+IV+%287932+m%29","35.76056; 76.61611","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_38_N_76_36_58_E_&title=17.+Gasherbrum+IV+%287932+m%29","17. Gasherbrum IV (7932 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_45_38_N_76_36_58_E_&title=17.+Gasherbrum+IV+%287932+m%29","Gasherbrum III","Gasherbrum III","https://en.wikipedia.org/wiki/Gasherbrum_III","1958","","","4 (11)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","18","Himalchuli","https://en.wikipedia.org/wiki/Himalchuli","","","","7,893; 7,893","25,896","1,633","Manaslu","https://en.wikipedia.org/wiki/Manaslu","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°26′12″N 84°38′23″E / 28.43667°N 84.63972°E / 28.43667; 84.63972 (18. Himalchuli (7893 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_26_12_N_84_38_23_E_&title=18.+Himalchuli+%287893+m%29","28°26′12″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_26_12_N_84_38_23_E_&title=18.+Himalchuli+%287893+m%29","84°38′23″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_26_12_N_84_38_23_E_&title=18.+Himalchuli+%287893+m%29","28.43667°N 84.63972°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_26_12_N_84_38_23_E_&title=18.+Himalchuli+%287893+m%29","28.43667; 84.63972","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_26_12_N_84_38_23_E_&title=18.+Himalchuli+%287893+m%29","18. Himalchuli (7893 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_26_12_N_84_38_23_E_&title=18.+Himalchuli+%287893+m%29","Manaslu","Manaslu","https://en.wikipedia.org/wiki/Manaslu","1960","","","6 (12)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","19","Distaghil Sar","https://en.wikipedia.org/wiki/Distaghil_Sar","","[dp 1]","","7,884; 7,884","25,866","2,525","Hispar","https://en.wikipedia.org/wiki/Hispar_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","36°19′33″N 75°11′16″E / 36.32583°N 75.18778°E / 36.32583; 75.18778 (19. Distaghil Sar (7884 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_19_33_N_75_11_16_E_&title=19.+Distaghil+Sar+%287884+m%29","36°19′33″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_19_33_N_75_11_16_E_&title=19.+Distaghil+Sar+%287884+m%29","75°11′16″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_19_33_N_75_11_16_E_&title=19.+Distaghil+Sar+%287884+m%29","36.32583°N 75.18778°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_19_33_N_75_11_16_E_&title=19.+Distaghil+Sar+%287884+m%29","36.32583; 75.18778","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_19_33_N_75_11_16_E_&title=19.+Distaghil+Sar+%287884+m%29","19. Distaghil Sar (7884 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_19_33_N_75_11_16_E_&title=19.+Distaghil+Sar+%287884+m%29","K2","K2","https://en.wikipedia.org/wiki/K2","1960","","","3 (5)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","20","Ngadi Chuli","https://en.wikipedia.org/wiki/Ngadi_Chuli","","","","7,871; 7,871","25,823","1,011","Manaslu","https://en.wikipedia.org/wiki/Manaslu","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°30′12″N 84°34′00″E / 28.50333°N 84.56667°E / 28.50333; 84.56667 (20. Ngadi Chuli (7871 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_30_12_N_84_34_00_E_&title=20.+Ngadi+Chuli+%287871+m%29","28°30′12″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_30_12_N_84_34_00_E_&title=20.+Ngadi+Chuli+%287871+m%29","84°34′00″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_30_12_N_84_34_00_E_&title=20.+Ngadi+Chuli+%287871+m%29","28.50333°N 84.56667°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_30_12_N_84_34_00_E_&title=20.+Ngadi+Chuli+%287871+m%29","28.50333; 84.56667","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_30_12_N_84_34_00_E_&title=20.+Ngadi+Chuli+%287871+m%29","20. Ngadi Chuli (7871 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_30_12_N_84_34_00_E_&title=20.+Ngadi+Chuli+%287871+m%29","Manaslu","Manaslu","https://en.wikipedia.org/wiki/Manaslu","1970","","","2 (6)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","111","Nuptse","https://en.wikipedia.org/wiki/Nuptse","","","","7,864; 7,864","25,801","305","Mahalangur","https://en.wikipedia.org/wiki/Mahalangur_Himal","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","27°58′03″N 86°53′13″E / 27.96750°N 86.88694°E / 27.96750; 86.88694 (Nuptse (7864 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_58_03_N_86_53_13_E_&title=Nuptse+%287864+m%29","27°58′03″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_58_03_N_86_53_13_E_&title=Nuptse+%287864+m%29","86°53′13″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_58_03_N_86_53_13_E_&title=Nuptse+%287864+m%29","27.96750°N 86.88694°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_58_03_N_86_53_13_E_&title=Nuptse+%287864+m%29","27.96750; 86.88694","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_58_03_N_86_53_13_E_&title=Nuptse+%287864+m%29","Nuptse (7864 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=27_58_03_N_86_53_13_E_&title=Nuptse+%287864+m%29","Lhotse","Lhotse","https://en.wikipedia.org/wiki/Lhotse","1961","","","5 (12)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","21","Khunyang Chhish","https://en.wikipedia.org/wiki/Khunyang_Chhish","","[dp 1]","","7,823; 7,823","25,666","1,765","Hispar","https://en.wikipedia.org/wiki/Hispar_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","36°12′19″N 75°12′28″E / 36.20528°N 75.20778°E / 36.20528; 75.20778 (21. Khunyang Chhish (7823 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_12_19_N_75_12_28_E_&title=21.+Khunyang+Chhish+%287823+m%29","36°12′19″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_12_19_N_75_12_28_E_&title=21.+Khunyang+Chhish+%287823+m%29","75°12′28″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_12_19_N_75_12_28_E_&title=21.+Khunyang+Chhish+%287823+m%29","36.20528°N 75.20778°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_12_19_N_75_12_28_E_&title=21.+Khunyang+Chhish+%287823+m%29","36.20528; 75.20778","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_12_19_N_75_12_28_E_&title=21.+Khunyang+Chhish+%287823+m%29","21. Khunyang Chhish (7823 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_12_19_N_75_12_28_E_&title=21.+Khunyang+Chhish+%287823+m%29","Distaghil Sar","Distaghil Sar","https://en.wikipedia.org/wiki/Distaghil_Sar","1971","","","2 (6)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","22","Masherbrum","https://en.wikipedia.org/wiki/Masherbrum","/ K1","[dp 1]","","7,821; 7,821","25,659","2,457","Masherbrum","https://en.wikipedia.org/wiki/Masherbrum_Mountains","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°38′28″N 76°18′21″E / 35.64111°N 76.30583°E / 35.64111; 76.30583 (22. Masherbrum / K1 (7821 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_38_28_N_76_18_21_E_&title=22.+Masherbrum+%2F+K1+%287821+m%29","35°38′28″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_38_28_N_76_18_21_E_&title=22.+Masherbrum+%2F+K1+%287821+m%29","76°18′21″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_38_28_N_76_18_21_E_&title=22.+Masherbrum+%2F+K1+%287821+m%29","35.64111°N 76.30583°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_38_28_N_76_18_21_E_&title=22.+Masherbrum+%2F+K1+%287821+m%29","35.64111; 76.30583","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_38_28_N_76_18_21_E_&title=22.+Masherbrum+%2F+K1+%287821+m%29","22. Masherbrum / K1 (7821 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_38_28_N_76_18_21_E_&title=22.+Masherbrum+%2F+K1+%287821+m%29","Gasherbrum I","Gasherbrum I","https://en.wikipedia.org/wiki/Gasherbrum_I","1960","","","4 (9)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
